NAME,PER,R,SEP,DATE,PLANETDISCMETH,MASS,MSINI
# ,day,rearth,au,,,mearth,mearth
Kepler-1106 b,1.25275217,1.647720167447986,0.0235482,2016,Transit,3.886102616249874,
Kepler-381 b,5.629021,0.989998475219893,0.0619291,2014,Transit,0.8939863462890429,
Kepler-168 c,13.193242,2.68999844969505,0.109272,2014,Transit,7.0172954353721,
Kepler-84 f,44.552169,2.199997857042066,0.245953,2014,Transit,5.247088691372904,
Kepler-874 b,40.0686727,3.9455612172904155,0.235841,2016,Transit,15.8713801948378,
Kepler-987 b,105.3033148,3.2618133927031554,0.432008,2016,Transit,10.122014130762276,
Kepler-529 b,1.98035766,1.860690801335821,0.0315668,2016,Transit,4.353928668273576,
HD 89307 b,2166,,3.26609,2009,RV,569.3621030430852,569.3621030430852
Kepler-1039 b,0.93488424,1.4571674950220284,0.0172977,2016,Transit,3.4043244149844325,
Kepler-1112 b,14.36267939,3.015215816622505,0.127487,2016,Transit,8.62112518328814,
HD 163607 c,1314,,2.41789,2012,RV,728.5628000401728,728.5628000401728
Kepler-960 b,3.12686223,2.2866320691114908,0.0383568,2016,Transit,5.51313297680024,
WASP-49 b,2.7817387,12.498013514996629,0.0378972,2012,Transit,120.20809475745706,119.73041639047906
Kepler-288 b,6.097326,1.6699924121603613,0.065318,2014,Transit,3.9325356231796724,
Kepler-37 c,21.301886,0.7397927282419529,0.139784,2013,Transit,3.4291458923370493,3.428700949081049
Kepler-1314 b,5.42474928,5.111295213308038,0.0509616,2016,Transit,27.577869041880085,
Kepler-55 b,27.9481449,2.4278315993791253,0.153688,2011,Transit,5.986775072813096,
Kepler-1504 b,82.304003,2.129706338878349,0.350774,2016,Transit,5.04368606005825,
HD 4313 b,356,,1.13327,2010,RV,690.2118695390178,690.2118695390178
Kepler-1197 b,2.03231845,1.2554058418651322,0.0289045,2016,Transit,2.0600427809581197,
HR 8799 b,164253,13.450776877126417,67.4293,2008,Imaging,2224.7162800040173,
Kepler-774 b,11.0895723,3.172141546855646,0.113114,2016,Transit,9.545240544340665,
Kepler-1173 b,0.7698536,0.8855094777441558,0.0156331,2016,Transit,0.6009308270563422,
HD 2638 b,3.4442,,0.0435743,2005,RV,151.7018140504168,151.7018140504168
Kepler-272 b,2.971353,1.429996925730233,0.0404491,2014,Transit,3.198220342472632,
Kepler-231 b,10.065275,1.7299940860130758,0.0912341,2014,Transit,4.060266119313046,
Kepler-512 b,34.43587975,2.690155375425283,0.218278,2016,Transit,7.017962850256101,
Kepler-747 b,35.61760587,5.26822094354118,0.198299,2016,Transit,29.350427628803853,
Kepler-827 b,51.92927591,5.6269083269312175,0.265894,2016,Transit,33.61578080747213,
Kepler-1057 b,14.08827448,3.3626942192816043,0.116763,2016,Transit,10.815744230189816,
HD 168443 b,58.11247,,0.29385,1999,RV,2446.3774756452744,2446.3774756452744
WASP-41 c,350.3,,0.950245,2015,Transit,945.555269659536,945.555269659536
Kepler-373 b,5.535309,1.359996841065521,0.0612399,2014,Transit,2.703719942251682,
Kepler-1622 b,10.8118737,1.4683764757529671,0.104704,2016,Transit,3.491723983127448,
Kepler-288 d,56.633742,2.6699904190903245,0.288618,2014,Transit,6.931040007030229,
HD 10180 f,122.72,,0.49279,2011,RV,23.62178320779351,23.62178320779351
Kepler-445 c,4.871229,2.5668565873849576,0.0317534,2010,Transit,6.506977302400321,
Kepler-1088 b,23.12748644,1.4235405528292124,0.162992,2016,Transit,3.15041436778146,
HD 45350 b,963.6,,1.94413,2005,RV,583.5557929095108,583.5557929095108
Kepler-770 d,4.15244722,1.401122591367335,0.0495281,2016,Transit,2.9879115561916234,
HD 69830 c,31.559999,,0.185072,2006,RV,11.68640283719996,11.68640283719996
Kepler-963 b,9.97683705,2.656528433232467,0.0878919,2016,Transit,6.873737671989555,
TYC 1422-614-1 b,198.4,,0.697981,2015,RV,794.5415285728633,794.5415285728633
Kepler-21 b,2.785755,1.6353902886439535,0.0427173,2011,Transit,3.8606137240132568,
Kepler-352 c,16.332995,1.2399934933600916,0.125984,2014,Transit,1.974511974490308,
Kepler-363 b,3.614568,1.1599949978833821,0.046094,2014,Transit,1.5673920734156874,
Kepler-1053 b,2.41435165,0.9751813235916652,0.0318579,2016,Transit,0.8470925052726723,
Kepler-390 b,6.738088,0.8199985898621845,0.0698175,2014,Transit,0.45785932308928384,
CoRoT-28 b,5.20851,10.70457659804644,0.0590095,2015,Transit,153.82323993170633,153.77588525660337
Kepler-340 b,14.844387,2.5299902497609006,0.118208,2014,Transit,6.363483102340061,
Kepler-679 b,12.39358604,3.015215816622505,0.100056,2016,Transit,8.62112518328814,
Kepler-335 c,67.844469,3.0699941054546023,0.325549,2014,Transit,8.931790920960127,
Kepler-841 b,124.4198398,5.234594001348364,0.462033,2016,Transit,28.965805965652304,
HD 47186 b,4.0845,,0.0498411,2009,RV,22.629496183589435,22.629496183589435
Kepler-226 b,3.940997,1.5500002734356624,0.0488289,2014,Transit,3.6879439590238023,
KELT-3 b,2.70339,15.221795832614728,0.0412729,2013,Transit,464.533471929296,462.1053530179772
Kepler-51 c,85.3128662,5.704900414857089,0.379271,2013,Transit,4.0044893040072305,
Kepler-1639 b,9.878482,2.5780655681158966,0.0935706,2016,Transit,6.551439846339259,
HD 148427 b,331.5,,1.03886,2009,RV,363.4455423320277,363.4455423320277
Kepler-810 b,4.59725385,1.927944685721453,0.0546451,2016,Transit,4.514584965351009,
Kepler-226 c,5.349555,2.269997941706778,0.0598621,2014,Transit,5.460693235914431,
Kepler-1520 b,0.65355357,5.77262507643342,0.0134503,2016,Transit,35.433691824846846,
Kepler-533 b,28.51120525,3.3851121807434814,0.168131,2016,Transit,10.976591217234105,
epsilon Tau b,594.90002,,1.93647,2007,RV,2439.7605337953196,2439.7605337953196
Kepler-11 e,31.9996,4.185175598375692,0.19466,2011,Transit,8.400274420006024,
Kepler-366 c,12.51616,1.7899957598657905,0.1055,2014,Transit,4.19225535803957,
Kepler-1419 b,42.5215895,2.8582900863893634,0.239214,2016,Transit,7.797948378025509,
HAT-P-46 b,4.463129,14.392331258525266,0.0576688,2014,Transit,156.68358943456863,157.60176162498746
HD 208487 b,130.08,,0.520765,2005,RV,162.78566837400822,162.78566837400822
Kepler-1033 b,7.56052806,2.5108116837302643,0.07385,2016,Transit,6.290448845033644,
Kepler-616 c,90.4113556,3.407530142205359,0.391589,2016,Transit,11.139917173847545,
Kepler-288 c,19.305772,2.8499954406484687,0.140842,2014,Transit,7.757077161795721,
Kepler-1517 b,5.54608367,9.76302221664759,0.0714194,2016,Transit,221.20544662046797,
Kepler-48 d,42.8961,2.0400008660886466,0.229818,2014,Transit,4.799030832580094,
Kepler-626 b,14.48585199,2.2866320691114908,0.116684,2016,Transit,5.51313297680024,
Kepler-311 b,9.176092,1.699998853577084,0.0857785,2014,Transit,3.9959082554986445,
Kepler-117 c,50.790412,11.2999976544739,0.268407,2014,Transit,293.5843660741187,
epsilon Eri b,2500,,3.37558,2000,RV,335.1312604198052,335.1312604198052
Kepler-271 d,5.24972541,0.6613298631253821,0,2016,Transit,0.21563348578889222,
Kepler-69 c,242.4613,1.7084728430096736,0.709354,2013,Transit,4.0139920206889625,
Kepler-935 b,4.88083852,1.3450776877126416,0.0518363,2016,Transit,2.605028349904589,
Kepler-1245 b,4.35409304,1.434749533560151,0.0496255,2016,Transit,3.2336886763081245,
Kepler-296 f,63.335879,1.7899957598657905,0.310961,2014,Transit,4.19225535803957,
HD 20782 b,591.9,,1.36607,2006,RV,603.8515617153761,603.8515617153761
Kepler-613 b,15.77979614,2.2866320691114908,0.122297,2016,Transit,5.51313297680024,
Kepler-1011 b,5.75322197,2.869499067120302,0.0608921,2016,Transit,7.853598066686753,
Kepler-1536 b,364.758031,3.1385146046628307,0.891311,2016,Transit,9.338278366978004,
Kepler-726 b,21.80451088,3.2618133927031554,0.146374,2016,Transit,10.122014130762276,
Kepler-1400 b,9.06689421,1.6253022059861084,0.0799721,2016,Transit,3.8398920809480765,
Kepler-896 b,144.547396,2.533229645192142,0.508596,2016,Transit,6.375941513508084,
Kepler-228 c,4.134444,2.6999968605070475,0.050414,2014,Transit,7.060899874460179,
HD 190360 c,17.111027,,0.129216,2005,RV,18.74285327910013,18.74285327910013
Kepler-23 c,10.7421,3.1971375738856396,0.0986522,2011,Transit,9.702369077031234,
Kepler-823 b,4.16809082,1.5692573023314154,0.050347,2016,Transit,3.726336205684443,
Kepler-1490 b,92.4362973,3.0376337780843827,0.386292,2016,Transit,8.746758089786079,
Kepler-378 b,16.092361,0.7499985051974725,0.124744,2014,Transit,0.3345274088580898,
Kepler-760 b,8.70419416,3.0600517395462603,0.0796567,2016,Transit,8.874488585919453,
Kepler-1558 b,3.50470358,0.6837478245872595,0.0424359,2016,Transit,0.24214797223059153,
Kepler-1618 b,6.10826019,1.2554058418651322,0.0733316,2016,Transit,2.0600427809581197,
HD 65216 b,613.09998,,1.37427,2004,RV,386.5794134779552,386.5794134779552
Kepler-343 c,23.22182,2.0199928354839214,0.159296,2014,Transit,4.746622873355428,
Kepler-42 b,1.2137672,0.7793032644204386,0.0112809,2011,Transit,0.3827147634829768,
Kepler-593 b,21.21708973,2.869499067120302,0.153888,2016,Transit,7.853598066686753,
Kepler-212 b,16.257582,1.0899982759128894,0.125596,2014,Transit,1.259790087877875,
Kepler-296 c,5.841648,2.149994594001348,0.063479,2014,Transit,5.101306211710353,
Kepler-1482 b,12.25383217,1.0088082657844812,0.0996817,2016,Transit,0.9562466204680123,
Kepler-157 d,7.02573474,1.4571674950220284,0,2016,Transit,3.4043244149844325,
Kepler-1004 b,5.28789787,6.277029209325661,0.0615039,2016,Transit,46.33861539620367,
Kepler-356 b,4.612696,1.5699970950596571,0.0542304,2014,Transit,3.72782994375816,
Kepler-968 b,3.69298373,1.9951985701070851,0.0426707,2016,Transit,4.682646389474741,
HAT-P-13 b,2.91625,14.35870431633245,0.0426946,2009,Transit,272.39426132369186,270.58906297077436
Kepler-244 b,4.311792,2.759998534359762,0.0518456,2014,Transit,7.329836291051521,
Kepler-448 b,17.8552333,16.02884244524231,0.151393,2015,Transit,0,
GJ 3634 b,2.64561,,0.0286881,2011,RV,7.051746756051019,7.051746756051019
Kepler-9 b,19.243158,9.437961775450368,0.140548,2010,Transit,79.11885633222857,79.09343100331425
Kepler-1070 b,6.2216147,1.7261830325645569,0.0705457,2016,Transit,4.052034669077031,
Kepler-1087 b,0.69384285,0.6052849594706887,0.0151311,2016,Transit,0.15867725303806365,
Kepler-1071 b,6.1799844,2.376303914959,0.0626755,2016,Transit,5.80787610223963,
Kepler-1432 b,23.9109011,2.219378184725859,0.167165,2016,Transit,5.3050902229587225,
HD 130322 b,10.7085,,0.0896052,2000,RV,331.5113292156272,331.5113292156272
Kepler-1422 b,18.6051942,2.0176165315689625,0.143967,2016,Transit,4.74042544943256,
Kepler-1388 e,37.6327084,2.454766780075571,0.188407,2016,Transit,6.083200632720699,
Kepler-934 b,55.6738309,2.0848704159545943,0.265992,2016,Transit,4.9194197649894535,
Kepler-31 d,87.648901,4.55999270503755,0.386163,2014,Transit,21.79983591945365,
Kepler-399 d,58.034616,1.8900022859472256,0.293358,2014,Transit,4.4230855629205585,
Kepler-215 c,14.667108,1.769998938241796,0.117265,2014,Transit,4.147761032439489,
Kepler-108 b,49.183921,8.64998163904611,0.262717,2014,Transit,85.34202340062267,
Kepler-742 b,8.36086824,3.2393954312412783,0.0735719,2016,Transit,9.974388314753439,
Kepler-1050 c,21.1284569,1.4795854564839057,0.153931,2016,Transit,3.580458381038465,
Kepler-1298 b,7.12811928,1.3114507455198257,0.0820438,2016,Transit,2.391055138093803,
Kepler-1297 b,1.68189002,0.9751813235916652,0.0275857,2016,Transit,0.8470925052726723,
Kepler-1613 b,1.5184299,2.0848704159545943,0.0265264,2016,Transit,4.9194197649894535,
Kepler-903 c,62.9228557,2.533229645192142,0.30753,2016,Transit,6.375941513508084,
Kepler-348 c,17.265427,1.3300016086295292,0.130735,2014,Transit,2.507652518328814,
Kepler-1543 b,6.96710269,2.7125733368871607,0.0796733,2016,Transit,7.116263528171136,
Kepler-124 b,3.410493,0.7299983208792586,0.0443423,2014,Transit,0.30431067670985235,
Kepler-185 c,20.729042,2.0199928354839214,0.147681,2014,Transit,4.746622873355428,
Kepler-191 c,17.738506,1.8599958445305025,0.133112,2014,Transit,4.352307803555288,
omega Ser b,277.02,,1.07698,2013,RV,540.5520272170332,540.5520272170332
Kepler-111 b,3.341815,1.5799955058716546,0.043745,2014,Transit,3.747884171939339,
Kepler-673 b,3.72873109,6.53483576613725,0.0450964,2016,Transit,52.493134076529074,
Kepler-965 b,134.2527298,3.3851121807434814,0.521537,2016,Transit,10.976591217234105,
Kepler-1295 b,3.81371974,1.546839340869538,0.0464624,2016,Transit,3.681682971778648,
Kepler-968 c,5.70940492,1.6925560903717407,0.0570521,2016,Transit,3.980112769910615,
HD 16175 b,990,,2.1185,2009,RV,1391.8651370894847,1391.8651370894847
Kepler-235 b,3.340222,2.2299930894780577,0.0437311,2014,Transit,5.337221482374209,
Kepler-1436 b,9.705716,1.3114507455198257,0.0907946,2016,Transit,2.391055138093803,
HD 46375 b,3.023573,,0.0399038,2000,RV,72.20825193331324,72.20825193331324
Kepler-48 c,9.67395,2.7099952713190447,0.0851485,2011,Transit,14.609393994174953,14.503974224163903
Kepler-114 b,5.188549,1.260001523964817,0.0586548,2014,Transit,2.0860020417796523,
Kepler-60 d,11.9016171,2.5477228572772455,0.105629,2013,Transit,6.432004363764185,
Kepler-741 b,7.03902374,2.9703798936987504,0.0755268,2016,Transit,8.376025012553983,
CoRoT-29 b,2.85057,10.088082657844812,0.0389589,2015,Transit,270.1441197147735,270.82202254695187
Kepler-868 b,5.03251791,2.0512434737617786,0.0560993,2016,Transit,4.828842030732147,
Kepler-14 b,6.790123,12.73340211034634,0.0806879,2011,Transit,2671.7030968163103,2671.7030968163103
Kepler-234 c,7.21205,3.509991435066869,0.0730543,2014,Transit,11.918694998493521,
Kepler-1308 b,2.10433812,0.5156131136231793,0.0226485,2016,Transit,0.09150989037862808,
Kepler-1302 b,8.83922659,1.434749533560151,0.0795638,2016,Transit,3.2336886763081245,
CoRoT-13 b,4.03519,9.919947946880733,0.051069,2010,Transit,416.65439941749526,416.4033242944662
HD 98219 b,436.9,,1.32398,2011,RV,674.893108868133,674.893108868133
HD 12648 b,133.6,,0.543924,2015,RV,921.467948679321,921.467948679321
HD 11964 b,1944.5898,,3.1288,2006,RV,193.26618830973186,193.26618830973186
HAT-P-34 b,5.452654,13.417149934933601,0.0677467,2012,Transit,1059.6005825047705,1058.2435055739682
Kepler-654 b,13.72465129,2.0736614352236558,0.113663,2016,Transit,4.888972933614543,
Kepler-421 b,704.1984,4.24820369702576,1.43442,2010,Transit,18.84039119714773,
Kepler-1241 b,18.5525701,2.63411047177059,0.12941,2016,Transit,6.779632173345385,
MOA-2010-BLG-477L b,,,2,2012,Microlensing,476.72491714371796,
Kepler-31 b,20.8613,4.296155716592716,0.158038,2011,Transit,19.28110749221653,
Kepler-85 c,12.513,2.174542261802104,0.102591,2012,Transit,5.1721793160590535,
Kepler-1198 b,7.6847716,1.4683764757529671,0.0743912,2016,Transit,3.491723983127448,
Kepler-1139 b,0.81316672,1.1881519574795,0.016702,2016,Transit,1.7037512905493621,
Kepler-219 d,47.903645,2.809990588419749,0.258138,2014,Transit,7.563526845435372,
Kepler-1206 b,1.21699766,1.6365111867170472,0.0207092,2016,Transit,3.86293378527669,
mu Leo b,357.8,,1.12966,2014,RV,762.7598674299487,762.7598674299487
Kepler-431 b,6.803,0.7801450588733321,0.0718902,2010,Transit,0.38416718539720796,
Kepler-1531 b,1.13854338,1.1096890923629295,0.0224212,2016,Transit,1.3418980094405946,
Kepler-248 c,16.239494,4.069992112384567,0.125503,2014,Transit,17.20910209400422,
Kepler-481 b,10.06082567,2.4996027029993257,0.0915102,2016,Transit,6.248274580696997,
HD 139357 b,1125.7,,2.34618,2009,RV,3202.1294867932106,3202.1294867932106
HD 1461 b,5.7727,,0.0635202,2010,RV,7.628997067389775,7.628997067389775
Kepler-1275 b,3.65691115,1.4795854564839057,0.0497719,2016,Transit,3.580458381038465,
Kepler-283 c,92.743711,1.8200022012825134,0.400986,2014,Transit,4.260013859596263,
HAT-P-30 b,2.810595,15.02003417945783,0.0419042,2011,Transit,225.9955785879281,224.5873331826855
Kepler-430 c,110.979,1.7486009940264342,0.4757,2010,Transit,4.100724173947976,
Kepler-1360 b,40.5286413,3.39632116147442,0.264915,2016,Transit,11.057920488098825,
Kepler-901 b,3.51749439,1.367495649174519,0.0379647,2016,Transit,2.754205110977202,
Kepler-251 d,30.133001,2.76999694517176,0.189511,2014,Transit,7.375856136386462,
Kepler-234 b,2.711506,3.699994867437011,0.0380552,2014,Transit,13.509907426935824,
Kepler-37 b,13.367308,0.30272990978504566,0.102457,2013,Transit,3.0468220432861304,3.0459512257708146
Kepler-392 c,10.423118,1.0999978076229597,0.0933838,2014,Transit,1.3010585748719494,
HD 8535 b,1313,,2.4447,2010,RV,216.81322105051723,216.81322105051723
Kepler-1619 b,23.6225913,0.7622106897038303,0.161123,2016,Transit,0.3540286361353821,
Kepler-1473 b,14.4273551,1.1881519574795,0.119364,2016,Transit,1.7037512905493621,
HAT-P-28 b,3.257215,13.58528464589768,0.0433674,2011,Transit,199.5357566033946,199.41435065782863
Kepler-474 b,5.66067294,3.0600517395462603,0.0619532,2016,Transit,8.874488585919453,
Kepler-349 c,12.247629,1.9599911616312067,0.103986,2014,Transit,4.593721301596866,
HD 4203 b,431.88,,1.16537,2002,RV,661.7418574871949,661.7418574871949
Kepler-553 c,328.2399546,11.19777175020774,0.905726,2016,Transit,274.1683136486894,
Kepler-331 d,32.134328,1.639997179724369,0.197812,2014,Transit,3.870148222356131,
HD 102956 b,6.4948,,0.0810025,2010,RV,302.4015523249975,302.4015523249975
WTS-2 b,1.0187074,14.571674950220284,0.0185537,2014,Transit,355.95460480064276,353.19277844732346
Kepler-362 c,37.866281,1.4499937473542277,0.220686,2014,Transit,3.3491514512403335,
Kepler-1147 b,10.62784997,2.6116925103087123,0.0973596,2016,Transit,6.687147539419504,
Kepler-186 e,22.407793,1.2688678277229894,0.121623,2014,Transit,2.1366747223059153,
Kepler-321 c,13.093921,2.320001204747495,0.108723,2014,Transit,5.62042786481872,
Kepler-1083 b,33.4177993,3.3626942192816043,0.189272,2016,Transit,10.815744230189816,
Kepler-376 c,14.172327,1.7899957598657905,0.114613,2014,Transit,4.19225535803957,
Kepler-1589 b,0.99166527,1.087271130901052,0.0205657,2016,Transit,1.2486855754745403,
Fomalhaut b,318498,,113.443,2008,Imaging,158.90830571457266,
GJ 176 b,8.7832,,0.0656822,2009,RV,8.262246665662348,8.262246665662348
Kepler-873 b,20.5533844,3.7550085448644577,0.155175,2016,Transit,14.008053183689865,
HD 23079 b,730.6,,1.59509,2002,RV,776.5213267048307,776.5213267048307
HD 178911 B b,71.484,,0.344904,2002,RV,2317.2867244149843,2317.2867244149843
WASP-58 b,5.01718,15.356303601385992,0.0562022,2013,Transit,283.2950532791001,283.0036154464196
Kepler-506 b,6.8834055,2.734991298349038,0.0750455,2016,Transit,7.216248634126745,
Kepler-1571 b,3.38555488,1.5244213794076606,0.0472783,2016,Transit,3.9492845586019882,
Kepler-543 b,13.89961966,2.4996027029993257,0.100456,2016,Transit,6.248274580696997,
Kepler-1535 b,138.9442,2.5444386259230805,0.538652,2016,Transit,6.419228135984734,
Kepler-1030 b,19.32952416,2.477184741537448,0.130853,2016,Transit,6.16500662850256,
Kepler-244 c,9.767292,2.0499992769006443,0.0894244,2014,Transit,4.825536737973285,
Kepler-245 e,3.21982106,1.7486009940264342,0.0396148,2016,Transit,4.100724173947976,
Kepler-1067 b,0.76212926,0.7958376318966462,0.0160522,2016,Transit,0.4120524148840012,
Kepler-354 b,5.47666,1.839999022906508,0.0608066,2014,Transit,4.305874796625488,
Kepler-1203 b,0.58800076,1.0648531694391745,0.0118373,2016,Transit,1.159833585417294,
Kepler-278 b,30.160546,4.069992112384567,0.189627,2014,Transit,17.20910209400422,
HD 162020 b,8.428198,,0.0756944,2002,RV,4835.198362960731,4835.198362960731
Kepler-809 b,55.63934,3.015215816622505,0.284276,2016,Transit,8.62112518328814,
Kepler-1468 b,8.23984869,1.7261830325645569,0.0808904,2016,Transit,4.052034669077031,
Kepler-1368 b,0.67564949,1.647720167447986,0.0154128,2016,Transit,3.886102616249874,
Kepler-183 b,5.687945,2.0599976877126416,0.0623606,2014,Transit,4.852201551672191,
Kepler-1392 b,15.1410397,1.961571627914269,0.114781,2016,Transit,4.597662227578588,
MOA-bin-1L b,,,8.3,2012,Microlensing,1175.9214622878378,
Kepler-1556 b,8.82713457,1.961571627914269,0.0827454,2016,Transit,4.597662227578588,
Kepler-944 b,43.3167737,2.63411047177059,0.22955,2016,Transit,6.779632173345385,
Kepler-1110 b,9.69312032,2.656528433232467,0.0801106,2016,Transit,6.873737671989555,
Kepler-210 c,7.972513,3.6199963719603017,0.0781034,2014,Transit,12.81592307421914,
Kepler-437 b,66.65062,2.1400186011508127,0.286604,2010,Transit,5.072861624987445,
Kepler-184 d,29.022358,2.4899966065129115,0.184825,2014,Transit,6.2124248669277895,
HD 168746 b,6.404,,0.0655505,2002,RV,77.8978049111178,77.8978049111178
GJ 876 c,30.0881,,0.129574,2001,RV,194.55715938535704,194.55715938535704
Kepler-1164 b,3.97599768,1.120898073093868,0.0465276,2016,Transit,1.3901648182183388,
Kepler-958 b,9.7678805,2.062452454492717,0.0866604,2016,Transit,4.858780355528773,
Kepler-20 c,10.854092,3.0672591141562533,0.0930411,2011,Transit,15.733765602088983,15.727536396504972
Kepler-712 c,226.89047,4.853488656496449,0.686927,2016,Transit,24.788932931605903,
Kepler-47 b,49.514,2.977340670732663,0.267621,2012,Transit,8.413559154363764,
Kepler-580 b,8.22241966,2.5668565873849576,0.069764,2016,Transit,6.506977302400321,
Kepler-296 b,3.621457,0.9399985748733948,0.0461525,2014,Transit,0.7430425248568846,
Kepler-755 b,1.26909037,1.7598099747573728,0.021472,2016,Transit,4.1252913980114485,
Kepler-402 b,4.028751,1.2199966717360968,0.0495511,2014,Transit,1.8670041493421712,
Kepler-260 b,8.187399,2.009994424671924,0.0795006,2014,Transit,4.72068903786281,
Kepler-255 c,9.946047,2.989995609977893,0.0905121,2014,Transit,8.482271105754744,
Kepler-750 b,9.42887179,3.071260720277199,0.0915122,2016,Transit,8.939132484684142,
HD 215497 b,3.93404,,0.0465952,2010,RV,6.628065431354825,6.628065431354825
Kepler-1221 b,12.00096042,1.8831087627976983,0.0979318,2016,Transit,4.406718007431958,
Kepler-62 f,267.291,1.4087446982643732,0.717595,2013,Transit,0,
Kepler-1160 b,7.97034958,2.140915319609288,0.0759488,2016,Transit,5.0754359395400215,
HATS-5 b,4.763387,10.222590426616076,0.0542014,2014,Transit,75.53324932208497,75.52784643969066
HD 154345 b,3341.5588,,4.21377,2007,RV,304.11903329316056,304.11903329316056
Kepler-60 c,8.9193459,2.4677916156849213,0.0871504,2013,Transit,6.130555307823641,
Kepler-1031 b,1.22621732,0.8743004970132171,0.0230742,2016,Transit,0.5743899618358943,
Kepler-523 b,5.83598311,1.961571627914269,0.0619218,2016,Transit,4.597662227578588,
Kepler-395 c,34.989262,1.320003197817532,0.209361,2014,Transit,2.4443720528271564,
HD 217107 b,7.1268163,,0.0750282,1999,RV,445.29921060560406,445.29921060560406
Kepler-1550 b,225.582809,3.015215816622505,0.741774,2016,Transit,8.62112518328814,
Kepler-431 c,8.703,0.6826269265141657,0.0847193,2010,Transit,0.24076833032037762,
mu Ara c,4205.8,,5.34057,2004,RV,600.3778261524556,600.3778261524556
HD 7199 b,615,,1.36155,2011,RV,93.7616210706036,93.7616210706036
Kepler-887 c,7.63846023,1.1321070538248068,0.0804377,2016,Transit,1.4395598759666568,
Kepler-233 c,60.418955,2.7099952713190447,0.301339,2014,Transit,7.104853911820828,
GJ 433 b,7.3709,,0.0580371,2013,RV,5.783817384754443,5.783817384754443
Kepler-1301 b,9.08237046,1.401122591367335,0.080701,2016,Transit,2.9879115561916234,
Kepler-1350 c,1.76678906,1.7261830325645569,0.0234342,2016,Transit,4.052034669077031,
HD 159243 b,12.62,,0.110366,2013,RV,359.13277091493416,359.13277091493416
Kepler-327 d,13.969457,1.7299940860130758,0.113517,2014,Transit,4.060266119313046,
HAT-P-31 b,5.005425,11.993609382104388,0.0611921,2011,Transit,689.3569428542733,688.4765908406146
Kepler-878 b,25.9422033,1.927944685721453,0.159872,2016,Transit,4.514584965351009,
OGLE-TR-113 b,1.4324757,12.251415938915978,0.0228946,2004,Transit,400.4489304007231,398.8852726724917
Kepler-356 c,13.121632,1.8099925814897855,0.108876,2014,Transit,4.23728997187908,
Kepler-41 b,1.855558,9.42675279471943,0.0289537,2011,Transit,156.85679948779753,156.78751546650597
Kepler-798 b,13.71933369,2.3875128956899387,0.118853,2016,Transit,5.846204785577984,
Kepler-825 b,3.77360059,1.5244213794076606,0.047906,2016,Transit,3.9492845586019882,
Kepler-473 b,14.55731705,4.080068986061679,0.118968,2016,Transit,17.32176808275585,
Kepler-270 b,11.476094,2.009994424671924,0.0995717,2014,Transit,4.72068903786281,
HD 285507 b,6.0881,,0.0588842,2014,RV,291.43783268052624,291.43783268052624
Kepler-1307 b,18.01621096,2.4659757608065096,0.137136,2016,Transit,6.123944722305915,
Kepler-1573 b,2.6157554,1.1993609382104389,0.0372774,2016,Transit,1.7601097102540924,
HD 40307 d,20.46,,0.132422,2009,RV,8.923019182484683,8.923019182484683
Kepler-590 b,5.85296257,4.024024082406986,0.0656127,2016,Transit,16.703424083559305,
Kepler-1220 b,7.42693741,1.5244213794076606,0.0744983,2016,Transit,3.9492845586019882,
Kepler-849 b,394.6244904,7.1401207256079395,1.12814,2016,Transit,47.51326559204579,
HD 290327 b,2443,,3.43052,2010,RV,809.6759556091192,809.6759556091192
Kepler-438 b,35.23319,1.1200069591257584,0.171702,2010,Transit,1.3862874555589033,
Kepler-1315 b,0.84338011,1.3787046299054577,0.0162176,2016,Transit,2.8307766671688257,
GJ 876 e,124.26,,0.333345,2010,RV,12.46762784975394,12.46762784975394
Kepler-1413 b,13.1829642,1.8158548784120663,0.103048,2016,Transit,4.250574706236819,
Kepler-1604 b,0.68368426,1.4123315720982736,0.0141581,2016,Transit,3.068490779853369,
Kepler-1471 b,3.63899398,1.4123315720982736,0.0455165,2016,Transit,3.068490779853369,
Kepler-1445 b,10.60052251,0.9639723428607265,0.0983673,2016,Transit,0.8128445872250678,
Kepler-1020 b,96.9151496,2.275423088380552,0.394192,2016,Transit,5.4777282062870345,
Kepler-572 b,17.20523483,2.5780655681158966,0.122576,2016,Transit,6.551439846339259,
Kepler-1598 b,4.34195123,0.9527633621297878,0.0532751,2016,Transit,0.779632751330722,
Kepler-1187 b,18.87064068,2.6116925103087123,0.141438,2016,Transit,6.687147539419504,
Kepler-949 b,8.6893073,2.9143349900440567,0.0795658,2016,Transit,8.080900507180877,
HD 169830 c,2102,,3.60184,2004,RV,1291.6289560108467,1291.6289560108467
Kepler-608 b,6.41251504,3.642918737555071,0.06755,2016,Transit,13.011126036958922,
47 UMa c,2391,,3.57197,2002,RV,173.45604328613035,173.45604328613035
Kepler-85 b,8.306,1.9727806086452078,0.0780663,2012,Transit,4.625757216028924,
Kepler-880 b,7.71468975,2.656528433232467,0.0866835,2016,Transit,6.873737671989555,
Kepler-1343 b,3.35183158,1.927944685721453,0.0430893,2016,Transit,4.514584965351009,
Kepler-575 b,9.37891944,2.3875128956899387,0.0861587,2016,Transit,5.846204785577984,
Kepler-313 c,32.273273,2.569995101989621,0.198382,2014,Transit,6.5194039319072,
